LAMMPS data file via write_data, version 2 Aug 2023, timestep = 291, units = lj

1800 atoms
900 bonds
0 angles
0 dihedrals
0 impropers
2 atom types
1 bond types
0 angle types
0 dihedral types
0 improper types
-5.500000 5.500000 xlo xhi
-5.500000 5.500000 ylo yhi
-5.500000 5.500000 zlo zhi

Masses

   1   17.600  # hi DC
   2    0.400  # hi DP

Bond Coeffs

   1   500.000000     0.000000  # hi DC-DP

Atoms

    368       0    1   2.1261  2.534573e+00  2.394729e+00 -1.775359e+00  0 0 0 # DC
    455       0    1   2.1261  2.910464e+00  3.365348e+00 -2.075519e+00  0 0 0 # DC
    472       0    1   2.1261  3.808032e+00  1.777167e+00 -2.944320e+00  0 0 0 # DC
    618       0    1   2.1261  4.652016e+00  2.042559e+00 -2.294724e+00  0 0 0 # DC
    735       0    1   2.1261  4.719958e+00  2.107468e+00 -3.435388e+00  0 0 0 # DC
     83       0    1   2.1261 -5.107996e+00  5.407262e+00 -4.172479e+00  0 0 0 # DC
    478       0    1   2.1261 -3.612826e+00  5.418211e+00 -2.490002e+00  0 0 0 # DC
    171       0    1   2.1261 -2.527112e+00  4.637436e+00 -2.604552e+00  0 0 0 # DC
    611       0    1   2.1261 -3.507210e+00  3.151206e+00 -2.720647e+00  0 0 0 # DC
    851       0    1   2.1261 -2.510255e+00 -5.298609e+00 -2.438171e+00  0 1 0 # DC
    288       0    1   2.1261 -1.648196e+00  5.215722e+00 -2.911800e+00  0 0 0 # DC
